age,Sr,eSr,d13C,ed13C,d34S,ed34S,fR,efR,fL,efL,fA,efA,fA_Godderis,efA_Godderis,fAw_fA,efAw_fA,fAw_fA_Godderis,efAw_fA_Godderis,fD,efD,fD_Godderis,efD_Godderis,RT,eRT,GEOG,eGEOG,GEOG_Godderis,eGEOG_Godderis,fSR,efSR,fC,efC,fHR,efHR,fHRall,efHRall
10,89.66666667,1.578155863,1.7,0.3249216,22.1,0.099132131,0.9578,0.076624,1,0.4,1,0.5,1.01,0.22725,1,0.2,0.8495,0.42475,1.02,0.51,1.005457853,0.226228017,0.029957853,0.014978927,0,5,0,1.25,0.98,0.1715,0.983,0.221175,0.26905518977371,0.0672637974434275,0.932144233134783,0.233036058283696
9,89.825000003,1.5309636434,1.68,0.3173382,22.07,0.1078229991,0.96202,0.0769616,1,0.4,1,0.5,1.009,0.227025,1,0.2,0.8495,0.42475,1.018,0.509,1.0049120677,0.2261052153,0.029957853,0.014978927,0,5,0,1.25,0.982,0.17185,0.9847,0.2215575,0.260180275359438,0.0650450688398596,0.961171196250665,0.240292799062666
8,89.983333336,1.4837714238,1.66,0.3097548,22.04,0.1165138672,0.96624,0.0772992,1,0.4,1,0.5,1.008,0.2268,1,0.2,0.8495,0.42475,1.016,0.508,1.0043662824,0.2259824136,0.029957853,0.014978927,0,5,0,1.25,0.984,0.1722,0.9864,0.22194,0.252314043007044,0.063078510751761,0.960948657045032,0.240237164261258
7,90.141666669,1.4365792042,1.64,0.3021714,22.01,0.1252047353,0.97046,0.0776368,1,0.4,1,0.5,1.007,0.226575,1,0.2,0.8495,0.42475,1.014,0.507,1.0038204971,0.2258596119,0.029957853,0.014978927,0,5,0,1.25,0.986,0.17255,0.9881,0.2223225,0.242823023488514,0.0607057558721284,0.822538859018339,0.205634714754585
6,90.300000002,1.3893869846,1.62,0.294588,21.98,0.1338956034,0.97468,0.0779744,1,0.4,1,0.5,1.006,0.22635,1,0.2,0.8495,0.42475,1.012,0.506,1.0032747118,0.2257368102,0.029957853,0.014978927,0,5,0,1.25,0.988,0.1729,0.9898,0.222705,0.250048008216819,0.0625120020542047,0.805542256804698,0.201385564201175
5,90.458333335,1.342194765,1.6,0.2870046,21.95,0.1425864715,0.9789,0.078312,1,0.4,1,0.5,1.005,0.226125,1,0.2,0.8495,0.42475,1.01,0.505,1.0027289265,0.2256140085,0.029957853,0.014978927,0,5,0,1.25,0.99,0.17325,0.9915,0.2230875,0.290507481060628,0.072626870265157,1.04680147851521,0.261700369628802
4,90.616666668,1.2950025454,1.58,0.2794212,21.92,0.1512773396,0.98312,0.0786496,1,0.4,1,0.5,1.004,0.2259,1,0.2,0.8495,0.42475,1.008,0.504,1.0021831412,0.2254912068,0.029957853,0.014978927,0,5,0,1.25,0.992,0.1736,0.9932,0.22347,0.304057432500544,0.0760143581251359,1.24184940552033,0.310462351380083
3,90.775000001,1.2478103258,1.56,0.2718378,21.89,0.1599682077,0.98734,0.0789872,1,0.4,1,0.5,1.003,0.225675,1,0.2,0.8495,0.42475,1.006,0.503,1.0016373559,0.2253684051,0.029957853,0.014978927,0,5,0,1.25,0.994,0.17395,0.9949,0.2238525,0.268763267228551,0.0671908168071378,0.922147332465806,0.230536833116452
2,90.933333334,1.2006181062,1.54,0.2642544,21.86,0.1686590758,0.99156,0.0793248,1,0.4,1,0.5,1.002,0.22545,1,0.2,0.8495,0.42475,1.004,0.502,1.0010915706,0.2252456034,0.029957853,0.014978927,0,5,0,1.25,0.996,0.1743,0.9966,0.224235,0.231976260540521,0.0579940651351303,0.690962621845805,0.172740655461451
1,91.091666667,1.1534258866,1.52,0.256671,21.83,0.1773499439,0.99578,0.0796624,1,0.4,1,0.5,1.001,0.225225,1,0.2,0.8495,0.42475,1.002,0.501,1.0005457853,0.2251228017,0.029957853,0.014978927,0,5,0,1.25,0.998,0.17465,0.9983,0.2246175,0.200695665967758,0.0501739164919396,0.621662406455366,0.155415601613842
0,91.25,1.106233667,1.5,0.2490876,21.8,0.186040812,1,0.08,1,0.4,1,0.5,1,0.225,1,0.2,0.8495,0.42475,1,0.5,1,0.225,0.029957853,0.014978927,0,5,0,1.25,1,0.175,1,0.225,0.172701353876197,0.0431753384690492,0.498888931643191,0.124722232910798
